1.0066310583076112,0.9944850051883082,0.9916255764845889,1.0003992232614982,0.992900341909903,1.0028196171073926,0.9941673690304317,0.9959854460773708,0.9922445756832006,1.0083082722859196,0.996360872268041,0.9921569303903711,1.0037602758895294,1.007238302441523,0.9949360235845277,0.9990061960275906,1.0000197751776012,0.995920946200252,1.0016677010145727,0.9914224593596614,0.9959929800099301,1.0087342392963115,1.0087087795137795,1.0052646526165523,1.0069630656337563,0.9971901634830784,0.9964768942370175,1.0040416560307837,1.007870188629481,1.0064945214507084,0.9922895088885489,1.0015052672004074,0.9989009776130344,1.004435325373797,0.9960383694400264,1.0086953797610572,1.0034952141619442,0.9967520311489643,1.0091926323609155,0.9927842757609371,1.0052749173972582,1.000013100246518,0.9921785758995072,0.9935450862480508,1.002380134696461,1.0043208258200707,0.9984723596260261,1.005941073848645,1.0051385921184162,0.9987400516242297,1.0027414805163013,1.0018969242601323,1.0038515237669816,0.997591696747658,0.9902053771932197,0.9943533771724168,0.9983183718373239,0.9991171379228252,1.0068830846804033,1.0018468084514756,1.0049347913970115,0.9933287655776936,0.9949067121974017,1.0064908278366735,0.999439747582843,1.0016562125460367,1.0080409895073117,1.0021605325020697,0.9989706553615237,0.9911695447079794,0.9946197915912353,0.9958512120925669,0.9947987259681476,0.9922477280764571,0.9960801354608454,0.9988023616492315,0.9960942249105881,1.0030630129935423,1.00382404392334,0.9998776007706067,1.00732736582184,1.0005674653569117,1.0062306084631354,0.9931789985398168,0.9976881630767046,1.0050066699649032,0.9945969568549793,1.0093382610033717,1.0062679829678651,0.9944608893883493,1.0028972738394675,1.0058685733721668,0.9923445273119935,0.9927309167798543,0.9907020890275673,0.9909901057736521,1.0034511036664469,1.0038716926805338,1.0084067586547003,1.006200975106234,0.9963886670864478,0.9923159377629172,1.0096801053656557,0.9973628548265308,0.9911079099147355,0.9990369570221482,0.9911924186308317,1.0066503098967239,0.9911558950986793,1.00054340585147,1.0067208331176756,1.0023144770949206,0.9970278735047932,0.9987263712762723,0.9982079558317235,1.0093492374234223,0.9971141544341866,1.000828274185692,0.9968931297983211,0.9966942078057325,0.9945016820319555,1.00291860780011,0.9985193304636589,0.9983608185187479,1.002532656893151,1.0006280566416612,0.9953259636459456,1.0013902584984473,0.9956875558821037,1.004489127073618,1.0077916315633668,1.0082688685942978,0.995700851411146,0.9912729484159536,0.994044747304078,0.9929741536293057,1.0015238204706016,0.9922117761346154,0.9983853598439576,0.9955938238219606,0.9957108686932257,0.9944185575275303,1.0006104702946137,0.9917879043260347,1.009905256090516,0.9927476358722983,0.9967212146688913,1.0034290124052248,1.0040806617850866,0.9993600098365008,0.9931330806780679,0.995072982534765,1.0051622116548669,0.9938683148747456,0.9905363772353497,0.9913279807213072,1.0064738010309509,0.9941663536578651,1.0052491330763202,1.0001092520643622,1.0053600473294695,0.9918893865865984,1.002201611747808,0.9979794512415555,1.007228193126061,1.00741096991984,0.992054092840199,0.9903943508556968,0.9995922741571165,1.0017299270589022,0.998071169411193,1.0099136503695108,0.9908594438265417,0.9982953330392316,1.0066916897841511,1.003803435128559,1.0065823229513045,1.0030051966159097,1.008303810521914,1.0004220749037889,0.9900881246362773,0.9972638165415614,1.0056004233079927,1.000937159631576,1.001827568290977,1.0015150245064817,1.0062124066369587,0.9913451970399835,1.0047989434821158,0.9943267180499415,0.9923786314961794,0.9953707230703055,1.0000765584181854,1.0074363519967127,1.0084033557270786,0.996846210793612,0.990266641538049,0.9991705684506874,0.9979003031338394,0.9999064774079329,1.0021957023344288,1.0045290222707877,0.9920707634461895,1.0048127664523363,0.9950001576268928,1.0091123018715198,0.996332956086102,0.9941217147981891,0.9900643765104045,0.9949958649059897,1.0019496483158103,1.006278539639651,0.9928516555292994,0.9992341692828995,1.007106552143194,1.000531083273713,1.0049009904594486,0.9978783631027346,0.9939425904183884,0.9961263153666944,1.0036932242178882,0.9982458940007325,1.0084146117637829,0.9922888639051737,1.0089901228942635,1.0020636245609926,0.9957003575852885,1.005062516273268,0.9930445750460672,1.0088023842637517,0.9914438924659104,0.9988892945566107,0.9974715554743891,0.9915340294769631,1.003846751067302,1.004194830167589,0.9930243615489098,0.9975116222392486,0.9974815956344469,0.9930330396878893,1.0051078875324837,1.0046674083628013,1.0003054116679841,0.9901843244923532,1.0055720755680484,0.9921140929794814,0.9912199301082216,0.99970423716489,0.9989662459592601,0.9976912477275315,0.9917620670754507,1.0080666287009994,0.9941560724464351,0.9921665050522633,1.0095424502363273,1.000996226902894,1.0052771439506027,0.9946300348037997,0.9941119351954877,1.0036944319503875,0.9903231085359874,1.0008343532235584,1.008347537951544,1.0025613211099176,0.9934474650837841,1.0044975279321395,0.9905104129092857,1.0026645362520068,0.9961138083464429,0.9965082003146859,0.9908799116514024,1.0032736214225328,1.0035213609697637,0.9936865752651374,0.9954129745851521,1.0048483760656892,1.0078925918625439,1.0003959440581038,0.9925529886928611,0.9999051975245306,0.9968449198131019,1.0085678952131931,1.0068048190788383,1.006905753846081,1.007042583199815,0.9920764333175212,1.0096482427525946,1.0059125771717423,1.0074332638232941,0.9932362270279906,1.0070152466054199,0.9924836478590346,1.003700422931999,0.9946746499508771,1.0063690243039594,1.0030204138116647,1.002653732117018,1.0018899156262546,1.0044720006888173,1.0010787005844177,0.999222519366467,1.0078124099251309,0.9958288862124614,1.0063967906432438,1.0052848544158988,1.000498530724044,0.9961836949670339,1.0069415452883792,1.0091700903962082,0.9908488780491783,0.9950027432180941,0.9955984750294454,0.9919090139144633,0.9905116905852595,0.9978825205305291,1.0046994246390932,0.9959334686138472,0.9942565420936874,1.0068467034161732,1.0035746722668761,0.9921054249811116,1.0058264274355673,0.9974774203515049,1.0044750252152446,1.0042911134197463,0.9900151670524378,1.0016178352792073,1.0018881478344852,0.996915814524572,1.0020124952103184,1.004217432098018,1.0026375002601946,1.0080392667810247,1.002838462524225,0.998753213269971,0.9972787248473135,1.0009968104770557,0.9960646860773468,0.9968197103831058,0.9937633612947366,1.0057703747127122,1.0000395734289025,0.9921319557371912,1.0023883236824938,1.0027117214943753,0.9969626221736148,1.0084400778503904,0.997875389409702,0.9984334418834687,1.0034359506013169,1.0008768692360877,1.0095161000390145,0.9997180272179162,1.009764454004482,0.994791640978074,1.0008392925084728,0.9900701034673685,1.0083587164408017,1.0038591892974387,1.0010328886200055,1.003805029237051,1.0023741132178228,0.9930454753963752,1.0099069718049194,0.9978915376812896,1.0049529910455774,1.0022152188476636,1.0098669807324465,1.0024003732874749,1.0036211344845463,1.0080653218947402,0.994289863403362,1.002811580081667,0.9953677743110474,1.005195603913893,1.008806720070213,0.9971600136568332,0.9933535726419908,0.9918972067156228,1.0026169214681855,1.0054128193447,0.9979725154019914,0.9936460092353985,1.0081621180751552,1.0093148532403449,0.9920646662160282,0.9978647740325516,0.999996842235487,0.9941042798060079,1.0080429850325254,0.9943021083277476,0.9985130528904274,1.0029281449249488,0.9975529646124055,0.990711991947713,1.0057594084156205,1.0079751427648906,0.9993660411361457,1.0063227558310939,1.0062655504492262,1.002671987824505,0.9909255794103721,1.0054842550331915,1.0028137505292025,1.0022448558855592,0.993485819929098,1.0078025600270757,0.995366172834037,0.99957138775118,1.0003403605643841,1.0037254492526564,0.9931485233953189,1.003486329110324,1.007836439649883,0.992766209738936,1.0044768875927277,1.0009997339063519,1.0031934228207369,0.9969913718475468,0.9967683633160833,1.0016299657396648,1.0078022395864044,1.0041749223452325,1.001081370368516,0.9908187398411799,0.9927132993509189,1.007339740397106,1.002372548793412,1.000534004836945,1.0087813421890777,1.0034632251345592,0.9996082164642492,1.0047487925751004,0.9997360148720287,1.002281190670473,1.0001835004300104,0.9937724258662967,0.9977596010060337,1.0007342005817477,0.9941607710303932,0.9970607917146306,0.9946438049952742,1.006144169494278,0.9978957047399961,0.9928663741760144,0.9904707558280613,0.9938672913266101,1.0096377702804877,1.0092352851291577,1.001731073464978,1.0098584575045924,1.0017561542263793,0.9984725573891428,0.9924701844244448,0.9973733632500664,0.9974729445335594,0.9907191208498645,0.9998819483479636,1.0010717152773643,0.9932795898976348,0.994382166868325,0.991026795044379,1.0047740960775098,0.9965270853511299,0.9981942683009446,0.9987573450466029,1.0041377410134549,1.0093110954263511,0.9965177760355741,1.0046014883780794,1.0048947281053573,1.0067684971227058,1.0012270215610377,0.9987467335721133,1.0079898868718786,0.9911701706821678,1.0049074097005681,0.9935334427267934,0.9902434840663502,1.0092121009318447,0.991738564015005,0.9932610383771965,1.0032408632897512,0.995767640646862,0.9942385837577873,1.0089138312006822,0.9952185034649705,1.0022742359346841,0.9940279906272713,0.9951083797188647,1.0097121904367194,1.006359585460004,1.0026931510218662,0.9938122111781433,0.994668992867084,0.999712692292764,0.9990015412484704,0.9953637624475834,1.0081170481732373,0.9958713154704902,1.003577690813678,0.9997614182486014,1.0073292167415153,0.9953879499930864,0.9929596861839526,0.9972208136791437,1.0070799578553036,0.9911666111899123,0.9979600730304168,0.9949992123941186,1.0092811330629423,0.9909600106926715,0.9905876605204605,0.9961380747948594,0.9957139673532367,1.0081771279018155,1.0062202714942912,0.9945444312333184,0.99267877332261,1.005478113273898,1.0066318891698987,1.0037561012575924,0.9911197888803753,0.9924762871840521,1.0065912340346288,0.9932966976664869,1.0066157875370827,1.0098068371512892,0.9969930425820832,1.0036146456095616,0.9971640368481308,1.003299984317938,1.000890491029593,0.9903918864892389,0.9906867796759354,0.9926934126224418,0.9957341849052378,0.9951104410228571,0.9920159546343073,0.996516393129642,0.9980006087608795,1.0052472943431323,1.0037969986066388,1.0068100353771516,1.000589583986356,0.9915827757258242,0.9969395036956223,0.9951157200439962,1.0045379823249128,0.9990484312282977,0.9904477918099067,1.0038010502646078,1.004480233992874,1.0097308090782007,1.0086309853346276,1.0071910420025478,0.9967765774879255,1.0052944626532492,1.0047691886034964,0.9996040463764375,0.9989312412830934,1.0096218304423181,1.0094118466407576,0.9935598619252207,0.9953603841226053,1.0027897391600038,0.9965152034767675,1.0036618317870705,0.990144801932179,0.9934188584022664,0.9919266554874276,1.0000909075573465,0.9964396932348558,1.004295046215135,1.0029314588943148,1.0065289450826518,0.9917436643250253,0.9915366875643996,0.9942086311148883,1.0053409412107466,1.0024447950472026,1.004422553544329,1.008586987129149,1.0027369502277599,1.0037280369795991,1.0006578294845452,1.0079288669524054,1.0017011026457312,1.000757455712044,1.0042341137363364,0.994679827347471,0.995238829497731,1.0035775197514274,1.0071916972236892,0.9990764598428961,1.009330506401482,0.9983869936897699,1.005159069942259,0.9902750051362291,0.9952915470725128,0.9955573834471937,1.0041567215296978,0.9954125613138404,0.996513914967155,0.9903723976006193,1.0084579746051776,1.0022495056852037,0.9984575298017976,1.0004986437987229,0.9926641049372597,0.9992788812069621,1.0026565934549843,0.991290165518945,1.0030150254604289,0.9969712337420477,0.9925260924240472,0.9906468607919128,0.9901402509699415,1.0050699681316086,0.992381384639678,0.9911913489047502,1.0031143571779908,0.9941824721865108,1.0048940942798128,0.9973514079413468,0.994421453887621,0.9906630429372462,1.0063200489046111,1.0085031082234495,1.0080820745156387,0.9901947755787438,0.9901511780812078,0.9956150678304957,0.9989649491801772,1.0071339275340119,0.9909450040142052,1.0004532491394258,1.0041208730178408,1.0039898898707749,0.9906107517445476,0.9991870665803235,0.9920631813254935,1.0078078367210108,1.0003302978488975,1.0004906521431778,0.9993214395169542,0.9951971236535998,1.003081427253905,1.0060116230342577,1.007522249907631,0.990932315044934,1.0072901895579627,1.0014579719958578,0.995413522547683,0.991785426875308,1.0021575500755397,1.002345042560595,0.9935499740950532,1.002835778857543,1.005816392321756,1.0019746737223916,1.003825694006927,1.0093341994329061,0.9916106457462527,1.0060633231002982,0.9948106764607858,1.002791807128886,0.9930360176028076,1.001541674464274,1.0070020429247746,0.9932031829590751,0.9913428094931077,1.0097630929526695,0.9907556622694637,0.9903923845481046,1.0075750339000178,0.9913853873899,1.0016470088125562,1.0022909598346095,0.9932382483857986,0.9900172923205057,1.007210554202424,0.9938852090041518,0.9976503703578052,1.006366204610521,1.0022108819118491,1.0001507049309495,1.0069597519180238,1.0033448954276458,0.9950487634493246,0.9972345995668108,0.9960024180882489,1.0013126728370776,0.9952283342863087,1.0001192392851295,0.9957341909875397,1.0007699426935202,0.9994980503070503,0.9984491170118315,0.9940892588663061,1.0026570928454546,0.995977225765003,1.000310250944539,0.9979501154289286,1.000622607738964,0.9922190415797373,1.0092445694146495,0.9993021862167453,1.009898454865864,1.0097013533305523,0.9951483897689827,1.0090765751417219,0.9911346687863548,1.0091229299205233,1.003805003207136,0.9957708311120311,0.9905582311286777,0.9921771864110513,0.9945522015201852,0.9963062130155194,0.9957164687294155,1.0033978646771418,0.993488138650141,0.9990746846646545,1.00724957269384,0.9904425467539789,1.0083456885292164,0.9943995246586511,1.0048276055894825,0.9985490365270339,0.9913166054378298,1.0039123892762272,1.0089953621484211,1.003994780527737,0.9976910848438113,1.0070779721677887,0.9936464520033687,0.9961410445752114,0.9967466055163654,1.0024508929693434,0.9974338855281648,0.9912844442729082,1.0060726015856452,1.0062361095657324,1.0053201937037783,0.9902901116947924,0.9923176496990841,1.0080359811725002,0.9993884581238882,0.9992551800077741,0.9943388600134179,0.9922461781051867,1.0066138911960256,0.9949596984474842,1.001710883914639,1.0002027218456886,1.009962675465962,0.9964743823843255,0.9910904175983969,1.0066736227358517,1.0083069945614662,0.9991416220726722,0.9984326929973828,0.9986665760775322,0.9904996177733278,1.0070876809542015,1.0086584639835112,0.9988467047595511,0.9987784941805464,1.0038534712105842,1.004669277577909,1.0042549759511505,1.0002704579272403,0.9925003186161717,0.9926479495970999,1.004589803925845,1.0048476660576855,0.993276056010581,1.0099471509141014,1.0080634999355522,0.9904199257873236,1.0068279318582813,0.9939765238537044,1.0048422770375904,0.9940806430223991,1.0072669676443828,0.9980536446597313,0.9916363259733965,0.9943881022934634,1.0062456599035383,0.9949151173859749,0.9952118897337732,1.009328830467493,1.0098826732763215,0.990936363088491,1.001184449694027,1.0090017935176248,1.0031318646208034,0.9919293876767025,1.0024777118572226,1.0076627912554492,1.0066261255435909,0.9978020641955133,1.0048593944080357,0.9968014429332384,0.9954306744542086,0.9979900879888599,1.0092438789205107,0.9914311880863108,1.0086837839683496,0.9994163037639744,0.9976475922445723,1.007275749666566,1.008041939053421,1.0043657639691634,1.0075909726352918,0.9956174639741403,0.9937261312270228,0.9989911314205396,0.9936457143487477,0.9981304056552339,1.0075803087323392,0.9997539376859716,0.9913487039299822,1.0083008158105415,1.008389929748561,1.000680525119757,1.0029350043787542,1.0082516327246402,0.9990348966582971,1.0007939534391812,1.0052074369882236,0.997660946419423,1.0043025880677547,1.0087495910488542,1.004606246258779,1.0030860675423232,1.002942706479749,0.9984465121699989,0.9909616880024209,1.0039453432132721,1.0010593206144238,1.0094984129933755,1.0099002622962325,1.0000361976502763,1.0041525413473793,0.9965935572888397,1.0053119346393948,1.0003829338299097,0.9992646406074231,0.9904821392242525,1.0003462259461817,0.9941144124802171,0.9992171995217612,0.9995574357453932,0.9996634107135279,0.9924725003026899,0.9935452365505588,0.9989136469713578,0.9946169089574923,0.9982314314503048,0.9975060360172631,0.9995912925784644,0.9971115955292698,0.9974225127783286,0.997562088538619,1.0002539810834439,1.0090698087600027,1.0074477103788888,0.998566909735297,0.9902896091743306,0.9937705235438833,1.0027981074261973,1.0065315561510286,1.0077128917783709,0.9925328573009159,0.9977629975661966,0.9939923156417327,1.0086322459888453,0.9996796982782606,0.9997841421300777,0.9944839533020249,1.003840924064931,0.990871569097881,1.0000652605099658,0.9914837603261603,1.0042973550334344,1.0058150121879115,0.9993138286793183,0.9977604930341316,1.0078640078870005,1.005430824514359,1.0046316823299457,0.9993417064123702,1.0077681886915744,0.9961502777320039,1.0051664461860705,0.9974161451629142,0.9963958064425268,0.99850611202517,0.9958186984501519,1.0028821267249488,1.00062334912409,0.9931388958854136,0.9924799268670909,0.9917301622649358,1.006300208811457,0.9969917175344858,1.0076933736646787,1.00916064527479,0.9982591610696407,0.9926910340275663,0.9962701777504839,0.9977804986309691,1.001904170160457,1.0040134145081605,0.9976877876922104,1.0019840162438391,0.991864633927898,1.0087070899059645,1.0088399166753128,1.0004625196463324,0.9953351988204118,1.0044211428773262,0.995808359829314,1.0090942353012573,1.0051322521384196,0.9904973832388019,0.9929876121153381,0.9913083959997082,0.9959475296897286,0.9986990828720067,1.0070294280344236,1.0089471693833862,1.0046818958438197,1.0086482468820692,0.9969225768415806,1.0009192968973848,0.9971158341624267,1.0026580711661255,1.004965422460247,0.9991679349818348,1.0065591575624548,1.0046711824991976,0.9935449041234254,1.0096777057832136,1.0064366860654912,1.004294624096859,0.9966490100404376,1.007425574955975,1.0082351879072584,0.9970290990746726,1.0057767062583747,1.0045044510102088,0.9992876616403633,1.0014405840686669,1.0099673552775799,0.9950085017487819,0.9960001038704452,1.009536404855535,0.990052617733151,1.00778479074271,0.9920190695115854,0.9985269617405916,0.9916964294502487,0.992086430385766,0.9950263557058753,1.0060596549608656,0.9956069530918337,0.9949693299968976,0.9956088678799646,0.9903351466432775,0.9935193370303677,1.007409681366911,1.0055013259958434,0.997354083915628,1.0063514083342,1.0064583716214661,0.9975062470940002,0.9958264177034866,0.9924095913350768,1.0076732546009683,0.9959349196120002,0.9904431944147013,0.9966073243364507,0.9920685911621402,1.0073530231081727,0.9942639361802925,1.0083156959963853,1.0093540746056,1.0036465928203848,1.0077095354187942,1.0041691894330855,0.9906731364130004,1.0024396727069693,0.9913879344268792,0.9975196577265572,0.9955767562873974,0.994425265395126,1.0061539546883815
